Name,Username,Label
Brother Brasil,brotheratyoursidebr,1.0
Sergio  Oliveira,biroco,1.0
Cris Campos Sereia,sereiacris,1.0
FABRICANTES✂️ - Ropa Cool👇,eastore_oficial,1.0
SKY Brasil,skybrasil,1.0
SOS Crescimento Capilar by Lizz Ante,sos.crescimentocapilar,1.0
Vandressa Bueno de Paula,vandressa_bueno,1.0
Chameporele Jesus,chameporele_jesus,1.0
Karina Kelly Petronetto,kkpetronetto,1.0
Blog Aliança Agora,aliancaagora,1.0
Moda Íntima Sensuale,modaintimasensuale,1.0
O Antagonista,o_antagonista,1.0
Bruno Boscoli,foguinhoms,1.0
Blog Educação Fisicaa,blogeducacaofisicaa,1.0
Prof. Thiago Charme 👨🏾‍🏫,portuguescomcharme,1.0
SuperPoker,gruposuperpoker,1.0
Tiago Silva,tiagosilvafloripa,1.0
Márcio Quirino,marciolopesquirino,1.0
Alexandre Honório da Silva,lexandrehonorio,1.0
Ester Alves,ester.santos.alves,1.0
Alavontê Lanches,alavontelanches,1.0
Mentes Leves,mentesleves,1.0
Lu Store,lustore_rolandia,1.0
Confraria de Cinema,confrariadecinema,1.0
PORTAL VOCÊ NA MÍDIA,vocenamidia_se,1.0
Lívia Lamblet,livialamblet,1.0
Grupo Plasfran | Plano de Assistência Familiar,grupo.plasfran,1.0
Parque Tecnológico da UFRJ,parquetecnologicodaufrj,1.0
Geane Oliveira,geaneoli_,1.0
Agricuária,agri_cuaria,1.0
Elizete Malafaia,elizetemalafaia,1.0
Helio Gustavo Alves PhD,heliogustavoalves,1.0
Bar do Meio Noronha,bardomeio_noronha,1.0
Naiara Veiga | Powerlifter,naiaraveigatrainer,1.0
Mateus Costa Feu,mateusfeu,1.0
𝚅𝚒𝚌𝚝𝚘𝚛 𝙿𝚒𝚗𝚝𝚘𝚛  ®,victor.marques_pintor,1.0
Celia Matsunaga,celiamatsunaga,1.0
André Luiz,alcaugusto1985,1.0
ANPG,anpgoficial,1.0
Meia Tigela,meiatigelacrafts,1.0
Flávio Dornas,flaviodornas,1.0
Alto Santo TV ✪,altosantotv,1.0
NESIA NEU OFFICIAL 🌻🌹🌞💥💥💥💥,nesia_neu,1.0
Mr. Vinny Vieira,mr.vinnyvieira,1.0
Ivanete Silva,ivanetesilvarj,1.0
ORUÃ,conjuntoorua,1.0
Jornal de Vinhedo,jornaldevinhedo,1.0
CVC MG - Ipatinga,cvc.mg.ipatinga,1.0
Ariel Moura,arielcantora,1.0
Echorec Face,echorecface,1.0
WolneyQueiroz 🇧🇷,wolneyqueiroz,1.0
ACM Neto,acmnetooficial,1.0
Casa Artemísia,casartemisia,1.0
Ponto dos Concursos Aracaju,pontodosconcursosaracaju,1.0
FitDance Rio de Janeiro,fitdanceriodejaneiro,1.0
Marconi Patterson,marconipatterson,1.0
Instituto Mano Down,institutomanodown,1.0
Pr. Josenilson Almeida,pr.josenilsonalmeida,1.0
Deputado Valmir Moretto,depvalmirmoretto,1.0
Mais Que Fato,maisquefato,1.0
"EMPREGOS EM CUIABÁ, VG E MT",empregoscuiabamt,1.0
Girassol Flores,girassolflores,1.0
PERFIL OFICIAL - ACQUALINDA,acqualindaparque,1.0
Pastor Rodrigo Ortunho,rodrigoortunho,1.0
JP suspensões e rodas📍SJC SP,jpsuspensoeserodas,1.0
Grupo Bailaço,grupobailaco,1.0
Duarte Jr 🇧🇷,duartejr_,1.0
Luciano Mello & Orchestra Falsa,lucianomellomusic,1.0
ROMEO  D' ANGELO,romeodangelooficial,1.0
SERRA FUTEBOL CLUBE,serrafcoficial,1.0
Fotógrafo Newborn,ramonnascimentofotografia,1.0
Timotinho,timotinhoreal,1.0
DOCTORCELL,paulodoctorcell,1.0
Alexandre Pinzon Vargas,alexandrepinzonvargas,1.0
DESVYADOS 𖤐,desvyados,1.0
Movimento EnDIREITA RIO,movimentoendireitario,1.0
Confederação de Futebol 7,cf7brasil,1.0
Oficina Geek,oficinageekreal,1.0
Saúde Mental População Negra,saudementalpopnegra,1.0
As boas notícias de Fortaleza!,odivulgadoroficial,1.0
André Sihe | Instrutor Técnico na Elgin,andre.sihe,1.0
Carlos Hugueney Bisneto,hugueneybisneto,1.0
Confeitaria e Cursos por Luiza Amorelli | RJ,caramellelu,1.0
Capitual,capitual,1.0
Claus Sports,claussports,1.0
Lara Machado,eneagramadesconstruido,1.0
Pedro F Xavier,f.xavieriii,1.0
ELITEXBET MG,elitexbetmg,1.0
Alice Gomes,aliceagomes,1.0
Colégio Marista São Luís,maristasaoluis,1.0
TRIBO BRASIL,tribobrasil,1.0
LETYCIA S. YAMURRI,_yamurri,1.0
Aline Carneiro,alinecarneiroa,1.0
Gastronomia | UFRJ,gastronomiaufrj,1.0
weliton Guimaraes,weliton_wn7,1.0
Léo Sombra,leosombra05,1.0
Lápis de Cor Sjn,lapisdecorsjn,1.0
O Parauapebense!,oparauapebense,1.0
Zona Sul Meu Bairro,zonasulmeubairro,1.0
DEPUTADO SERGIO MOTTA,sergiomotta10sc,1.0
,lah_moraes,1.0
Bloom Store | Swimwear,bloom.store,1.0
J o a n a  M o u r a,jocooking,1.0
UNOVILAO,unovilao,1.0
José Guilherme Leite,joseguilhermeleite,1.0
João Claudio,guerrapatriotica,1.0
Rede Babados,redebabados,1.0
Luciana Alves,luciana.alvessjc,1.0
CASARÃO COLONIAL,casaraocolonialslz,1.0
Imparcial MA,oimparcial,1.0
Jorge Samek,jorgesamek,1.0
Especialista apple | Iphone,iphone.079,1.0
Max Freitas,maxfreitasdacruz,1.0
Jornal + Braganca,jornalmaisbraganca,1.0
ReinaLAB Produtos Para Lab.,reinalaboficial,1.0
Raquel Félix,jesusfeecafe,1.0
Dieta ao seu favor,dieta.asf10,1.0
Busologia  🚌💙,busologianaarea,1.0
CAÊ Campos do Jordão,caecamposdojordao,1.0
Ricardo Maia,maia_ricardo_,1.0
Dr.petcannabis Cannabis Medicinal para Pets,dr.petcannabisoficial,1.0
madein.elitebaixos 🇧🇷,madein.elitebaixos,1.0
Eudócia Holanda De Araújo Caldas,eudociasenadora,1.0
Vittor Augusto,cantorvittoraugusto,1.0
Mateus Campos,mateuscgs,1.0
Vento Solar Art,vento.solar,1.0
Federação Pernambucana Futebol,fpfpe,1.0
Marcelo Tas 👽,marcelotas,1.0
Somos Enfermagem 💉🩺,somosenfermagem,1.0
Hildeniza Baltasar - Postura,hildenizabaltasar,1.0
WM importações,wmimportacoes,1.0
Pode,podeserdesligado,1.0
CRISTÃO OFICIAL Ⓡ,cristaooficial.ig,1.0
Tanilson Soares,tanilsonsoares,1.0
Bodega do Mané,bodegadomane,1.0
Programa Monster Rock,programamonsterrock,1.0
Nest Panos,nestpanos,1.0
(Fé)ministras ®,fe.ministras,1.0
Diego Victor Borges Freitas,diegovbf,1.0
EscribodelAlma,escribodelalma,1.0
BOOA Produções,booaproducoes,1.0
Panificadora Amarena,amarenapanificadora,1.0
Monica Rabelo,monicarabelo.rio,1.0
Rede Cred Auto,redecredauto,1.0
MENINO DA PECUÁRIA,raphael_ler,1.0
Vanny Lisbon Oficial,vannylisbonoficial,1.0
Leandrinha Du Art 💚,leandrinhadu,1.0
Confeitaria Receitas Dicas,confeitaria_receitas_dicas,1.0
Paramount Co Brasil,paramountcobr,1.0
Paulo Ferraz,paulinhoferraz_,1.0
Jornal de Barueri,jornaldebarueri,1.0
Ryokan Lounge Sushi,ryokanloungesushi,1.0
Lucas Marino (pai),paisoltaram,1.0
MI REGGIANI,vladimirreggiani,1.0
Lucas Bittencourt Martins Moreira,lucasbmm,1.0
MMA Hoje,mmahoje,1.0
Bella Castro | Stylist,howtobebella,1.0
Dr J.Santana,drjsantana,1.0
Retrô FC Brasil,retrofcbrasil,1.0
MILLÉO,milleooficial,1.0
Richard Nunes,richardnunesoficial,1.0
Politica Paraibana,politicaparaibana_,1.0
Julia Lindenberg,julialindenberg,1.0
marketing & empreendedorismo,digietalcontent,1.0
MEU CORINGAO TV,meucoringaotv,1.0
Record TV Manaus,recordtvmanaus,1.0
Pititicos Moda Infantil,pititicosmoda,1.0
Valter Rito,valterrito,1.0
Everton Mathias,evemathias,1.0
Liège Olmos - Marketing Expert & Lifestyle Inspirer📍Miami,liegeolmos,1.0
João Pedro | Vetdacidade,veterinariodacidade,1.0
TV Buritis - 7.1 HD,tvburitis,1.0
🍀RIFA DO VAQUEIRO🍀,rifadovaqueiro,1.0
Meu Funeral,meufuneral,1.0
AUTOMOBILE,automobilemultimarcas,1.0
LCI UERJ,lci.uerj,1.0
Fenrir's Scar | Gothic Metal,fenrirsscar,1.0
Unicesumar Santa Teresa,unicesumarsantateresa,1.0
Loja Claraeco Moda Infantil e teen,lojaclaraeco,1.0
LabPub,labpub_ead,1.0
Via Makeup 💄,viamakeupoficial,1.0
Ademir Bueno,bueno_ademir_,1.0
Otica Bellavi,oticabellavi,1.0
Giuliana Santana,giusantana,1.0
Rick09 Glock Leilões,rick09glockleilao,1.0
Marcelo Caldi,marcelocaldi,1.0
Deisy Silva,dra.deisysilva,1.0
ESCRITORIO DE CONTABILIDADE | LIMA,lima_contabilidade,1.0
Azteca Calçados OFICIAL,aztecacalcados,1.0
Magno Mesquita,magno.mesq,1.0
ABCCC - Cavalo Crioulo Oficial,cavalocrioulooficial,1.0
Thiago Esteffanato,esteffanato,1.0
Mauricio Marcon,mauriciomarcon,1.0
Joli Shoes,jolishoesclub,1.0
BARRA DO CORDA NOTÍCIA,barradocordanoticia,1.0
IEPI - Escola Pinhais,iepiescolapinhais,1.0
Fórmula Exata Aracaju,formulaexataaju,1.0
Fernando assad abdalla,fernandoaabdalla,1.0
Juliane Massaoka,julianemassaoka,1.0
Ayxa 🎤🎵📻📺,ayxamusic,1.0
Aurélio Meneguelli Ribeiro,aurelio.meneguelli,1.0
Gilson Biondo - Terapeuta,gilsonbiondo,1.0
JACKSON NUNES,jacksonnunex,1.0
Ana Luiza Fanganiello,anafanganiellopsi,1.0
O Melhor do Brasil em Iphone📱,_scimports_,1.0
NAC CONCURSOS,nacconcursos,1.0
Tiago Gomes,tiagogomes.rj,1.0
Nobinho Carvalho,nobinhocarvalho,1.0
Arnaldo Queiroz de Melo Junior,arnaldoqueirozdemelojr,1.0
Nação da Música,nacaodamusica,1.0
𝐂𝐑𝐈𝐒𝐓𝐈𝐀𝐍𝐄 𝐋𝐎𝐏𝐄𝐒 𝐁𝐄𝐍𝐀𝐑𝐑𝐎𝐒𝐇,cristianelopesro,1.0
Projeto Interlocuções,psicanalistagildapitombo,1.0
Camila Henker,cahenker,1.0
Acervo Estadão,estadaoacervo,1.0
Bíblia da Jusci | por Jusciane Silva,bibliadajusci,1.0
DECK SPORT BAR,deck_sportbar,1.0
Deputado Federal Diego Garcia - Paraná,diegogarciaparana,1.0
Vinicius Veras,vinicius_qap1,1.0
ZONA POLÍTICA,zonapolitica.com.br,1.0
Portal Viu! OFICIAL,portalviu,1.0
Anthony Miranda,euanthonymiranda,1.0
Patriota Boladão 2,patriotaboladao2,1.0
Alexia Bomtempo,alexiabomtempo,1.0
UNIFACS,universidadesalvador,1.0
Leandro 📲,_leoapple_,1.0
Jesus Faz A Diferença,jesusfazadiferenca,1.0
DAAB,daab.ufmg,1.0
🌾ɢᴀʙʀɪᴇʟᴀ ᴋᴀᴘɪᴍ 🌾,gabrielakapim,1.0
WH Comunicações,whcomunicacoes,1.0
Downhill Almenara,downhill.almenara,1.0
Rotta & Cia,rottaecia_,1.0
VilaBella Móveis,vilabellamoveis,1.0
13 DRP Posse,pcgo_13drp.posse,1.0
Lucas Da Silveira Pretto,lucaspretto,1.0
oclb,_oclb,1.0
Ana Duék | Turismo Sustentável,viajarverde,1.0
Cláudia Dutra,claudialdutra,1.0
The Steak Factory,thesteakfactory,1.0
Igreja Videira Armênia,videirarmenia,1.0
André Ferreira,andreferreira.pe,1.0
Ademir Barbosa Gonçalves orfanato de Gatos,ademir_orfanato_de_gatos,1.0
Cris Morais,crismorais2,1.0
Antonio Maninho Barbosa,maninho_comunicacao,1.0
Dr. Rogério Vargas,drvargascoluna,1.0
Mozara,mozaraparis,1.0
HECTOR ALBERTAZZI,hectoralbertazzi,1.0
Xepa Ativismo,xepaativismo,1.0
BOM DE +,bom_.de._mais,1.0
Bruno Agostini,brunoagostinifoto,1.0
Edson Franco,edson_franco_sfc,1.0
 Anderson Luiz,andersonluiz10,1.0
HempMeds,hempmedsbrasil,1.0
𝑭𝒍𝒐𝒈𝒂̃𝒐 𝑫𝒂 𝑴𝒂𝒅𝒓𝒖𝒈𝒂 🇧🇷,flogaodamadruga,1.0
Conte Comigo Mengão,conte.comigo.mengao,1.0
Melhor Cena,melhorcena,1.0
Da Base,portaldabase,1.0
Criatura do Pantano,criatura_do_pantano,1.0
Nat,natguareschi,1.0
"Rádio Cidade 107,1 FM",cidadefmac,1.0
FOX RODAS E PNEUS ITU E INDAIATUBA,foxrodas,1.0
Manttra,manttraoficial,1.0
Rizzi Imóveis,rizziimoveis,1.0
PITTON | Moda Sem Tabus,pittonsavassi,1.0
Viviani Bianchi,vivianibianchi,1.0
Ana Clara Marinho,anaclaramarinhonoronha,1.0
P55.ART,p55.art,1.0
Estratégia Vestibulares,estrategiavestibulares,1.0
Blow Gummies,blowgummies,1.0
Prefeitura de Viana,prefeituraviana,1.0
Projeto Semeando,_seme.ando,1.0
BRASILEIRAS PATRIOTAS🇧🇷,brasileiras_patriotas,1.0
Verônica Ralha,veronicaralha,1.0
Psi. Marcos Souza 🏳️‍🌈,marcos.psicodrama,1.0
Samuel Rodrigues ®,osamuelrodrigues,1.0
Raquel Marques,wickmarques,1.0
Canal 21,telecanal21,1.0
Enjoy Viagens e Turismo,enjoyviagenseturismo,1.0
Marquinhos Menezes,marquinhosmenezesoficial,1.0
UNIFACEX,unifacexbr,1.0
Chef Eduardo Beltrame🥐🍫🥖🍮,chefeduardobeltrame,1.0
Eduardo Betini 🔰,betinioficial,1.0
Hique,hiquegfto,1.0
Águias Assessoria,aguiasassessoria,1.0
Kelly Matos,kellymatosk,1.0
Cresauto Fiat,fiatcresauto,1.0
Faby Rodrigues Biscuit e confeitaria,fabyrodrigueslojavirtual,1.0
Frederico d'Avila,fredericodavilaoficial,1.0
Thiago Rodrigues,thiagorodrigues_negao,1.0
19°BPM  POLÍCIA MILITAR 🚔,19bpm_pmerj,1.0
Ricardo Amaral,djricardoamaral,1.0
Flaví Gomez,gomezoflavia,1.0
Turma Do Chaves Coleção,turma_do_chaves_colecao,1.0
Paolla Oliveira,paollaoliveira03,1.0
Marchador Prime 🐴,marchadorprime,1.0
Dra Tati Vargas | Amamentação,mamebem,1.0
Super Portistas,superportistas_,1.0
Deputado Ronaldo Medeiros,dep.ronaldomedeiros,1.0
Wendell Carvalho - Osteopatia,drwendellcarvalho,1.0
Óptica Barreiros,opticabarreiros,1.0
"THIAGO PEREIRA | Memória, Leitura e Aprendizagem",thiago.pereiraoficial1,1.0
Rafael Motta,rafaelmottarn,1.0
FLAMENGUISTA SINCERO,flamenguistasincero,1.0
O Cretino Sincero ®️,ocretinosincero,1.0
ASSOBRAFIR,assobrafir,1.0
Dani Rocha,danisrocha21,1.0
AD Campos de Júlio - Madureira,adcamposdejulio,1.0
Marina Sena,amarinasena,1.0
Lojas Bartsch (moda),lojasbartsch_moda,1.0
Juliana Rainho 👑🏳️‍🌈,juuhrainho,1.0
Jornal Folha,folharibeiraopires,1.0
J3News Jornal e Tv,j3news.terceiravia,1.0
Pod Vir | PODCAST,pod.viroficial,1.0
Cleber Junior Rodrigues,jornalistacleberrodrigues,1.0
Fundação Oswaldo Cruz,oficialfiocruz,1.0
Fismatek,fismatek,1.0
OPA Criando Arte,opacriandoarte,1.0
Aline Nascimento,alinenascimentoofc,1.0
WONKAS 🎶 🤘🏽💥,bandawonkas,1.0
Juliana Perdigão,juuperdigao,1.0
ABSURDA ST♡RE ®,absurda.store,1.0
Jonny Mendes,jonnymendes_,1.0
Eliane Alves | Vereadora,elianevereadora,1.0
Madalena Nunes,madalena.psol,1.0
Aqui Tem Javali,aquitemjavali,1.0
Meio Norte,meionorte,1.0
Assun,assunoficial,1.0
🔝 ASF EMPREGO,asfempregodf,1.0
Prefeitura de Nísia Floresta,prefeituranisiafloresta,1.0
NDR HARDCORE,ndroficial,1.0
Pousada dos Hibiscus,hibiscusilheus,1.0
"MOÇA, EMPODERE-SE",mocaempoderese,1.0
TV Pai Eterno,tvpaieterno,1.0
Devise,bandadevise,1.0
Romaiara Silva | Balsas MA,romababadeira,1.0
Professora Elcione Ramos,professoraelcione,1.0
Marcelo Dias,marcelodoficial,1.0
Almir Sater,oficialalmirsater,1.0
Assembleia de Deus Nova Vida,adnvmoradadelaranjeirasoficial,1.0
Andrea Tavares 🤓🇧🇷❤️🇵🇹♏️👩‍🎤,andreatavares,1.0
Point_odilonmelloofc,point_odilonmello,1.0
TFK ⚡️loja infantil |,tratofeitokidsof,1.0
EAV Parque Lage,parquelage,1.0
Artur Butina Nolte,arturbutinanolte,1.0
André Cia,ciaandre,1.0
Janete Aparecida Silva Oliveira,janeteaparecidadiv,1.0
Neuri Luiz Mantelli,neurimantelli,1.0
Sustentaoquê?,sustentaoque,1.0
More Lingerie,morelingeriebr,1.0
HS veículos,hsveiculos,1.0
Clube do Balanço,clubedobalanco,1.0
hot dog prensado,reidog_hotdog,1.0
MB Máquinas & Negócios,mbmaquinas,1.0
William,williamhs,1.0
Elenil da Penha,deputadoelenil,1.0
Anversa,anversa.hc,1.0
Jetour Angola,jetour.angola,1.0
Nação Vegana Brasil,nacaoveganabrasil,1.0
Anjo travesso mamãe e bebê 🤱,loja_anjotravesso,1.0
Avance Online,avanceonline,1.0
João Paulo Rillo,soujoaopaulorillo,1.0
Déh Vian,dehvian,1.0
Prof. Josemar,profjosemarpsol,1.0
Mais Games Solutions (LOJA DO MAG),maisgamessolutions,1.0
Marinas Found,marinasfound,1.0
Lucas Pedrosa,lucaspedrosa94,1.0
joão marcos bigon,ojoaob,1.0
Cgadb Cadeeso AD Laranjeiras,pastor_samuel_123,1.0
Óptica Clinóptica,opticaclinoptica,1.0
Fabíola Mansur,fabiolamansuroficial,1.0
Teddy’s Favorites,teddys_favorites,1.0
Vereador Leandrinho,vereador_leandrinho,1.0
Vem Correr,vemcorrercom,1.0
Deborah Collino,deborah.collino,1.0
SUBcelebridade,subcelebridade,1.0
@RuthNogueira,ruthnogueira1510,1.0
Katia Huck!!😊,katiahuck,1.0
Negas Tranças,negas.trancashttpswww.tiktok.c,1.0
Empório Frutaria Central,emporiofrutariacentral,1.0
Sebastião Madeiro,sebastiao_madeiro,1.0
Política Pará,politica.para,1.0
Município da Covilhã,covilha_municipio,1.0
Blog de Olho na Cidade,blogdeolhonacidade,1.0
All We Need is DIVERSIDADE,yakini_kiki,1.0
Larissa Moraes,larissamoraesfisio,1.0
Grupo Livrarias Curitiba,grupolivrariascuritiba,1.0
GOSSIP DO GAME,gossipdogame,1.0
Psicologia | Saúde | Bem-estar,espacolarsaude,1.0
Sou Petrópolis,soupetropolis,1.0
Supermercado São Domingos,supersaodomingoss,1.0
Antonio Moraes,deputadoantoniomoraes,1.0
TECNO Mobile AO,tecnomobileangola,1.0
👷Estruturas & BIM,estruturasebim,1.0
Mentiras Automotivas Ⓜ️🅰️,mentirasautomotivas,1.0
Igreja Quadrangular Oficial,quadrangularoficial,1.0
🔬Laboclin🔬,laboclin_ba,1.0
Movimento Jovens Conservadores,mjconservadores,1.0
Marco Antonio Ricciardelli,marquitosbtoficial,1.0
Deiwis Facin,deiwisfacin,1.0
Deivisson Carlos,deivisson.dd,1.0
Patricia Ferrari,patricialaraia,1.0
Gabriel Batista,gabrielbatista.01,1.0
Público,publico.pt,1.0
Banda Cipó Cravo,bandacipocravo,1.0
Yo Ban Boo,yobanboo,1.0
Guilherme Weisshaupt,guiweisshaupt,1.0
Cleide Cintra🎤🇧🇷,cleidecintraoficial,1.0
Escola Deborah Colker,centrodemovimento,1.0
Medellin Records,medellinrecords,1.0
Arena | Centro de Treinamento,arenacentrotreinamento,1.0
Ana Soares,modapenochao,1.0
GRUPO SUPER FESTAS ⭐️,gruposuperfestas,1.0
Luciano Formentin,lucianoformentin,1.0
Gustavo Rocha (afroguga),afro_guga,1.0
Mikika Leitão,mikikaleitao,1.0
PMSC - 1ºBPM - Itajaí,pmscitajai1bpm,1.0
Tereza Feijó Ulloa,tereza_feijo_ulloa_,1.0
Diário das Nações,diarionacoes,1.0
Marco Zero Conteúdo,marcozeroconteudo,1.0
𝗦𝗔𝗡𝗧𝗔 𝗭𝗨𝗘𝗜𝗥𝗔,santazueira_,1.0
Così,restaurantecosi,1.0
J Ferreira Artes,metodojfdesenhos,1.0
Acessórios e Moda Country,alnwesternstore,1.0
Zeca do PT,zecadoptms,1.0
Deisi Maranata,deisi_maranata,1.0
Abrão Filho Banking & Câmbio,abraofilhobc,1.0
Murilo Reis Advogado,muriloreis,1.0
Robert Ziemann,robertziemann,1.0
4R Serviços,4rservicos,1.0
"Xana Gallo | MPB, SAMBA & Autoral",xanagallo,1.0
Escolas do Turismo de Portugal,escolas_do_turismo_de_portugal,1.0
I’ m Eu,lincolneduardoreis,1.0
Roberto de Lucena,robertodelucena,1.0
Jan com i 🇧🇷🇵🇱,janekvw,1.0
O Jeitinho Carioca,ojeitinhocarioca,1.0
ONErpm Norte/Nordeste,onerpmnne,1.0
Samila Verçosa,samila_vercosa_,1.0
O SEU ESTILO,o_seuestilo_,1.0
Carioque-se.,cariocandonorio,1.0
Sérgio Reis,sergioreislagarto,1.0
Sara Filpo,profsarafilpo,1.0
Camilla Campelo,camillacampelo,1.0
Shopping Center Itália,shoppingcenteritalia,1.0
A Fazenda 15 - BABALIZANDO🫦,babalizand0,1.0
Marcus Marques,marcusmarquesoficial,1.0
Infoway Concursos,infowayconcursos,1.0
Citi Brasil,citibrasil,1.0
👳‍♀️Mãe Bruna de iemanja👳‍♀️,maedesanto_,1.0
Gabi Delgado,ga_bi,1.0
FORRA.BET,forra.bet,1.0
Go Donut ®,go_donut,1.0
Tadashi Kadomoto,tadashikadomoto,1.0
Araripina Mil Grau ☀️,araripinamilgrau,1.0
Amanda Vettorazzo,amanda.vettorazzo,1.0
Rafael Americo,rafamericorafa,1.0
Shopping Metrópole Ananindeua,metropoleananindeua,1.0
Expocacer,expocacer,1.0
Dirla Menezes | Licitações Sistema S,dirlamenezes,1.0
Bianca Hulmann | Expert em cachos,biahulmann,1.0
Alex Vitola,alexvitola,1.0
Delegado Sérgio Leocadio,delegadoleocadio,1.0
Paulo TecnoVeste Barreto,tecnoveste,1.0
Universidade Estadual do Piauí,uespioficial,1.0
Honda Aversa,honda.aversa,1.0
Andre Ferreira,andre.holts,1.0
Presença Revestimentos,presenca_revest,1.0
Vaguinho de Vado 🦆,vaguinhodevado,1.0
Tatiana Salem Levy,tatisalemlevy,1.0
Divulga Recife®,divulgarecife,1.0
FITS U Aluguel Vestidos de Festa,fits_u,1.0
Gabriel Sidney,gabrielsidney,1.0
SINAL VERDE CANNABIS 🍁,sinalverdecannabis,1.0
Igreja Luterana em João Pessoa,ielb_joaopessoa,1.0
BOLSONARO,bolsonaro_mito_br,1.0
Brasileirão Pro,brasileirao_pro,1.0
Murilo Rosa,murilorosa_oficial,1.0
CBN Londrina,cbnlondrina,1.0
Fernanda Terapias,fernanda.terapias1,1.0
Homem do Mato Oficial,homemdomatooficial,1.0
EDUARDO OLIVEIRA,eduardo.oliveira.ofc,1.0
Teleton AACD,teletonoficial,1.0
Gráfica Universo Digital,universo.digital.itape,1.0
Colégio Equipe - Juiz de Fora,colegioequipejf,1.0
Luis Carlos Alves,lcalves.adm,1.0
𝙶𝚞𝚜𝚝𝚊𝚟𝚘 𝚁𝚎𝚒𝚣,gustavoreiz,1.0
CASA DOS ASSADOS REIS,casa.dos.assadosreis,1.0
Michaella Ribeiro,michaellaribeiroo,1.0
Fim de um ciclo!,thiffs1,1.0
GOAL Brasil,goalbrasil,1.0
Tolive Incorporadora,tolivebr,1.0
CORALUSP,coralusp,1.0
VSLUVAS | Luvas de Goleiro 🆚🧤,vsluvas,1.0
Marcos Garcia,marcosgarcia.am,1.0
Melhor Política,melhor.politica,1.0
Carol Soares,carolsoares.n,1.0
Fabiano Stefani Barbosa,fabianostefani,1.0
Weliton Malovini,welitongripamalovini,1.0
Marlene Lima,marlenelima_00,1.0
Vereador Iduigues Martins,vereadoriduigues,1.0
Garoto Urbano | Urban Shop,garotoo_urbano,1.0
Secretaria de Saúde de Campina Grande,secsaudecg,1.0
Vereador Andre Nascimento_,andrenascimento1979_,1.0
Fatos Espetaculares,fatosespetacularess,1.0
Prefeitura de Teresópolis,prefeiturateresopolis,1.0
Tonederm,tonederm.oficial,1.0
Canção Nova Notícias,cnnoticias,1.0
Diego Garcia,diegogarcia_segtech,1.0
Direção-Geral das Artes,dg.artes,1.0
OAB Amazonas,oabamazonas,1.0
Fundação Hemopa,fundacaohemopa,1.0
Caetano Foroni,caetano_foroni,1.0
Nasci Pra Deus - Sede,nascipradeusoficial,1.0
Gabriella Meindrad,gabimeindrad,1.0
SCAARLLETY BLUUSH   🎬,scaarlletybluush_oficial,1.0
Sara Farinha,saramfarinha,1.0
Olivia Araujo,oli_araujo,1.0
diokane,diokanedk,1.0
alagoas noticias na web,alagoasnoticiasnaweb,1.0
Laker Nation BR,laker.nationbr,1.0
Jonas Mallmann,jonasmallmann,1.0
Luís Eduardo Falcão - Patos de Minas,falcaopatos,1.0
Dra. Grace Monteiro | Ginecologia e Obstetrícia,dragracemonteiro,1.0
The Choice Belo Horizonte,thechoiceteenbh,1.0
Destino Iguaçu,visit.iguassu,1.0
AVB • Passeios em Alagoas,avbtur.turismo,1.0
Novo Som®,novosomoficial,1.0
Clínica Milénio,clinica.milenio,1.0
Luís Carlos Carneiro,luiscarloscarneiro,1.0
Alverson de Souza,nosrevla,1.0
LLYC,llorenteycuenca,1.0
Mônica Rodrigues Fernandes,monicarfernandes,1.0
Julio Fontoura,juliofontourajr,1.0
Osvaldo Lopes,osvaldolopescba,1.0
Rio da Prata Bonito/Jardim MS,riodapratarecantoecologico,1.0
Grill's Pepper®,grillspepper,1.0
Andrea Franco 📡,andreafranco,1.0
Ivan Bastos,ivanbastoses,1.0
Lucas Rosário | Geógrafo,geografia.online,1.0
Passa A Bola,passaabola,1.0
@camila.kids02,camila.kids02,1.0
Cônsul Geral do Japão - SP,consulgeraljapao_sp,1.0
L A   F O O D ‘ S,lafoods_rodizio,1.0
🌈🌻Ariane HIME 🌻🦄,ariane.hime,1.0
Uziel Bueno,uzielbueno,1.0
✨ Melissa Salomão 🌈🌞🌟 Acessórios encantados✨,mel_colorindo_a_vida,1.0
Deputada Analice Fernandes,deputada.analice,1.0
Focoelho,focoelho01,1.0
Rhaiyanny Barbosa Brommenschenkel,rhaiyannybarbosa,1.0
Valentina Herszage,valentinaherszage,1.0
João Leite,joaoleitebh,1.0
Sulacap News,sulacapnews,1.0
Belo Horizonte Oficial,belohorizonte.mg,1.0
#ChegaAi na EPTV,chegaainaeptv,1.0
Jhulie | Fisioterapia Fácil,fisioterapiafacil,1.0
RENIE BALOTELLI,reniebalotelli45,1.0
Caffè Per Tutti •  Confeitaria,cpertutti,1.0
Matheus Alencar da Costa,chamaomatheus,1.0
Romana Novais,romananovais,1.0
Valter Junior | Social Media,socialmediadeelite,1.0
Rede Salesiana Brasil,redesalesianabr,1.0
LF STORE🏅,lu.multimarcas2,1.0
Luis Telles,luistellesoficial,1.0
Lojas Almapiena Farroupilha,lojasalmapienafarroupilha,1.0
Karine Durães,kaduraes.nutrinfantil,1.0
MIRAMAR,miramar_official,1.0
Jacke Molonha | Estrategista de Imagem,jackemolonha,1.0
Filipe Vasconcelos,seufilipe,1.0
