Name,Username,Label
Sebrae Ceará ⛵☀,sebraepe,0.0
Valdo S,djvaldos,1.0
Expo Noivas & Festas,exponoivas,1.0
Theatro Municipal RJ,uemaoficial,0.0
Instituto ECOA PUCRIO,dayrezende,0.0
Cinex Cinemas,cinemaxbr,0.0
LAVRAS24HORAS,laranjeiras24horas,0.0
Fátima Pérola Neggra,perolaneggra1,1.0
PORTAL NOVA 15,portalnova15,1.0
Dr. Batista,drbatistaoficial,1.0
Juniano Ângelo,junianoangelo_,1.0
Investir sem cortar o café☕,direitasc,0.0
Markos Zaurelio,marcoaurelio13,0.0
Adryano Rezende,estacioriodasostras,0.0
Bia Antony,bourog,0.0
O DENTISTA ACADÊMICO ®,eneasneto,0.0
Nacionalismo Econômico,movimentoeconomico,0.0
Gabriela Sabino,gabialins,0.0
Frente Revolucionária Conservadora,conservadorismo.revolucionario,1.0
Mais Psicólogos,maispsicologos,1.0
Bruna Karla,dra.mayra.oficial,0.0
Jornal Hoje em Dia,grupolancenoticias,0.0
Guardiões com Bolsonaro,moti_vacaopraviver,0.0
𝚄𝚗𝚒ã𝚘 𝙳𝚘𝚜 𝙿𝚊𝚕𝚖𝚊𝚛𝚎𝚜/𝙰𝙻,uniaodospalmares_al,1.0
Daniel Ferreira,redeondadigitall,0.0
Jornal Grande Bahia,jornaldecandelaria,0.0
Prefeitura de Arcoverde,prefeituradearcoverde,1.0
FuttBrazil,boutiquemoca_bonita,0.0
ITACHI • BRASIL,itachi.br4siil,1.0
Mara Beatriz,mabia,0.0
Rodrigo Silva,rodrigo.apsilvaa,1.0
Galera Vermelha 🚩,nelsonfariaoficial,0.0
Alberto Bakana 🆎,juventude_sanaud,0.0
Vértice,verticebelem,1.0
Anitta | Fan Account 🇧🇷,anittawebr,0.0
Parque da Mônica,parquedabica,0.0
Tribus Bar,tribunapr,0.0
Top Brasil Atacado e Varejo 🇧🇷,lojatopbrasil,1.0
Jornal o Verdadeiro,jornaloverdadeiro,1.0
Ciro Winckler,iprenascenca,0.0
ABJD,cirio.de.nazare,0.0
Retrô FC Brasil,retrofcbrasil,1.0
AS19,as19_solucoescriativas,1.0
Dr. Érico Djan,dr.erico_,1.0
Nutricionista Rodrigo Silva,wanuziamarcks,0.0
Terra Nós,osserranos,0.0
Lucas Teen ⚡️,lucateentv,1.0
Luciana Coutinho,juliana_mmoutinho,0.0
Brazilian Cowboys,brazilian_cowboys,1.0
Karina Carla da Silva,karinacarlaoficial,1.0
Professor Ivamberg,professorivamberg,1.0
Marina Sena,amarinasena,1.0
Reno Marinho,rogerio.smarinho,0.0
"Top Make - PREÇO ÚNICO 10,00 REAIS",max.pitangui,0.0
Sesc Jundiaí,sescjundiai,1.0
caçadoresdepromoções ®️,cacadores_de_promocoes,1.0
Willian Carvalho,radiomec,0.0
Igreja Presbiteriana Limeira,iplimeira,1.0
Okara Yby,raizdocampo,0.0
DIREITA RAIZ,nenung_dragao,0.0
Diário do Estado MT,diariodoestadomt,1.0
"Fernanda Nogueira | Tributário, Advocacia e Empreendedorismo",fernanda_nogueira,1.0
Verdão Info | Paulo Marangoni,radiowebenergia,0.0
Andressa bordin,andressa_bordin_trator_rosa,1.0
So enfermagem,somosenfermagem,0.0
Vanessa Amaral,vanessadamata,0.0
Lydia Moisés,leydianaimoveis,0.0
evolução sp,revolucaojesus,0.0
Div Tv,uvvoficial,0.0
Suplementos | Emagrecimento,mmassisok,0.0
Bruno Galoti Orlandi,brunobellandi,0.0
Merci - Blusas | Almofadas | Cheiro de ambiente,loja.merci,1.0
LETÍCIA LOBO | Medicina UFPR,taipabrasilpipa,0.0
Unidos pela Vida,abddracena,0.0
Warriors Outdoor Sports,andreahss,0.0
Bispo Rodovalho,bprodovalho,1.0
Davi Esmael,davis.martinelli,0.0
Elenco B Do Panico,leleodobanjo,0.0
Melyna Eyshila Ryos,diariodebarao,0.0
Carlos Roberto Massa,oratinho,1.0
Comunidade Kadosh - Brasil,cckadosh,1.0
Lídia Moura,monasoars,0.0
originários do brasil,originarios_do_brasil,1.0
🌸NANDA🌸,poltronanerd,0.0
(Fé)ministras ®,fe.ministras,1.0
Ana Paula Junqueira Leão,apluizfernandovp,0.0
PT - Partido dos Trabalhadores,ptbrasil,1.0
Gol Contra,golcontraoficial,1.0
ARACAJU AGORA NOTÍCIAS,max.flavor,0.0
Enfoco Site de Notícias,enfoco.com.br,1.0
Prazeres da MESA,prazeresdamesa,1.0
Luciano Maffia |  Decida seu Futuro,lucianomaffia,1.0
Marcelo Campos,marcio_campos,0.0
PRETABOAINFLUENCER | VANESSA,professorinfluencer,0.0
Atelier LP,atelierlp,1.0
Transformai-vos | Palavras de Vida,transformaivos1,1.0
Greenpeace Leste Paulista,gpbr.lestepaulista,1.0
S.E.R. Caxias do Sul,rafortuna,0.0
Charmaine Alves Nakazato,assembleiasergipe,0.0
RAP FORTE,rafortuna,0.0
Duda Ramos ✨,policiamilitar_rj,0.0
Tribunal de Contas,tcesp,1.0
👽    MARCELO BBOY   👽,marcelobboy,1.0
Milk Brinquedos,cimtb,0.0
Stela Farias,giseleprado___,0.0
Sesc Bahia,pedrojosephii,0.0
Tribernna,fortalezaesportes,0.0
Ricardo Rebelato,osmarfilhoma,0.0
PIEDADE NOTICIAS,jeannoticiasoficial,0.0
Social Media Plataforma - Etus,jessoficial,0.0
Geoparque Seridó,beleza_no_papel,0.0
Maqcampo | John Deere,maqcampo_johndeere,1.0
Sturion Motors,juniorsouzza_rj,0.0
Isabella de Roldão 🦋,rodolfosenhor,0.0
Adryano Rezende,redetvt,0.0
OFICIAL BILHETES ™,oficialbilhetes,1.0
"I Am, EULER, The Emperor",euler.santebanes,1.0
Dassayeve Lima,saudementalcritica,1.0
ECOVILLE SÃO VICENTE,mc_ecoville,0.0
NDTV Blumenau,novo30blumenau,0.0
BandNews FM Espírito Santo,bandnewsfmes,1.0
Emilia Santos,emiliafmsantos,1.0
Bravamall | Viva essa experiência!,bravamall,1.0
Investimentos | Finanças,3ainvestimentos,0.0
Giordanna Mano,giovanaromani,0.0
Raimundo Nonato,rnonato13,1.0
Blog da Juliette,boxdajuliete,0.0
Fernando Djavan,fernandodjavan,1.0
💄 Miga Sua Loka® 💄,miyukiboutique,0.0
JJSV Julian e Juliano,jjsvoficial,1.0
Fora da Área Sports,agendacapitaloficial,0.0
loja donnadri modas,culturaeartes,0.0
Brasil Paralelo,portalbrasilparalelo,0.0
📝Frases 💪Motivação ❤Amor,prefeitaluciene,0.0
Tassiana Galvão,casal.infecto,1.0
Anísio Maia,anisiomaiapb,1.0
S A Y O N A R A 🦋,johnoliveroficial,0.0
Dr Claudio Agualusa,drclaudioagualusa,1.0
Number Teddie,humbertoeffe,0.0
FUNK PROGRESSO,ofunkprogresso,1.0
Paulo Pimenta,eupimenta,0.0
Marcelo Gerace,marcelogerace,1.0
Rahra Maracanau Semijoias,rahra.maracanau,1.0
Thálitha Barboza,conservadorismo.revolucionario,0.0
Luciana Sérvulo,lucianagenro,0.0
menores atos,melhorescartoes,0.0
TOP MILITAR LHB,corridadasaguas,0.0
Patricia Bittencourt,marigarciabitencourt,0.0
Prof. Fabrício Bastos,proffabriciobastos,0.0
Diário do Rio,diariodorioclaro,0.0
Sapphire Akari 🔹,anawiezzer,0.0
jonassantanatv10,amazonasdasorte,0.0
Leandro Macedo,leandromacedojj,1.0
Sou Eu No Agro 🤠🌾🇧🇷,soueuagro,1.0
Versículos da Manhã,mtodontologiadiagnostica,0.0
O Expresso,jornalexpresso,0.0
Petria Chaves,petriachaves,1.0
Colegio Santa Cecília,jequieurgente,0.0
Shopping Sinop,shoppingeusebio,0.0
verena glass,lea_por_ai,0.0
MBL - Paraná,mblparana,1.0
TV Tribuna PE,tvtribunape,1.0
Fernanda Eggers,tubaraoplay_,0.0
Coletividade Evolutiva,_bacultural,0.0
Ricardo Moreira de Araujo,giubbarros,0.0
Antônio Alberto Machado,beleza_no_papel,0.0
Camila Mesquita,danilo_mesquita,0.0
Nicolas Otávio,neiacostaoficial,0.0
CARRITO ORGANIC,bio2.organic,0.0
Nivaldo da S. Martins - Tirri,nivaldomelopiri,0.0
Pedro Paulo (Pepa) Silveira,dogasilveira,0.0
Bomba Celebrities,bombascelebrities,1.0
O Litorâneo,arletesampaio,0.0
Danielle Benjoino,16bpm.oficial,0.0
Allan Pombo,allanpombopdt,1.0
Anderson Rosas,anderson.teruel,0.0
Eventos Sergipe • BRASIL 🇧🇷,prefeiturademacae,0.0
Psiquiatria / Saúde Mental,abpbrasil,1.0
Carroussel Kids Moda Infantil,carrousselkids,1.0
Ju Amaral,juamaral00,1.0
MEDEIROS DIA DIA,medeirosdiadia,1.0
Drica Avelar,dricavelar,1.0
Paz e Justiça,pazejustica,1.0
Foracorruptos Oficial,foracorruptosoficial,1.0
Lívia Marçal,liviamello_,0.0
Túlio Gadêlha,gioalmeida_up,0.0
Rede Aleluia,redealeluia,1.0
MPL Brazil,hpbrazil,0.0
Wagner Batista..🦅💜💚,wagnerbatistaoficial,1.0
Patrícia Ferraz,patriciacferraz,0.0
Caju Tricolor ®️,arqtricolor,0.0
Wallace Luiz Martins,wallace.martinspiloto,1.0
UDB - União Direita Brasil 🇧🇷,direitabrasiil,0.0
RoseArts Aviamentos,segalasalimentos,0.0
Rangel Lage | Engenharia Estruturas,rangellage,1.0
O Litorâneo,livialamblet,0.0
Rádio Comunitária de FW,rizzoconfeitaria,0.0
Priscila Santana Lorenzette,emiliarezendemodacrista,0.0
ASSUÉRO BENJAMIM,assuerobenjamim,1.0
Deputado Federal Bruno Farias,brunogarciafarias,0.0
B•I•C•U•D•Ã•O 🚵 GUIA-BIKER CONDUTOR,bicudao_travessias,1.0
BOBSTORE,gringastorefb,0.0
Jornal R8,drickafashion,0.0
Cultura FM,cristianequeirozw,0.0
FPAK,fpakportugal,1.0
Éder Miano Pereira,meudermato,0.0
Odir Demarchi,odir.demarchi,1.0
Thetahealing ⚜️ Ho'oponopono,uauanoticias,0.0
Alô Patriota,opatriiota,0.0
Larissa Anjos,arivangomes,0.0
Manchester United Depressivo,manausnadepressao,0.0
Kevin Vieira,maxziller,0.0
Pastor Jack,pastoraosik,0.0
PAULA MARTINS,carlosgaguim,0.0
Kiko Prata,dra_suellenlima,0.0
Eduardo Campos,eduardoamorimse,0.0
VPJ Pecuária,pecuariamg,0.0
Somando Coordenadas,xadrezbrasil,0.0
Academia dos Gamers Oficial,drogariarecife,0.0
"Agenor, Agostinho e Léo",agenoragostinhoeleo,1.0
Rodriggo Marucco  oficial @rmarucco,saudemarucco,1.0
Centro de Formação ➡️ CS Imperial,claudiosoaresoficial,1.0
MarchaDeOuro Mangalarga Marchador,marchadeourooficial,1.0
AracellyCantuário,marcellavestuario,0.0
Bomba Celebrities,bombascelebritiesofc,0.0
Dannielle Porto | Consultora CVM,filipealtamir,0.0
betobet brasil,betobet_brasil,1.0
@infoambiental,socioambiental,0.0
TV Senado,duducubati,0.0
Lola Boutique Oficial®,patriotasbolsonaro,0.0
Diego Faria,diegosroficial,0.0
Luis Telles,jornaldepomerode,0.0
Filipi Dahrlan,fillipegibran,0.0
Direita Minas - Pará de Minas,capaeventos,0.0
Ironi Spuldaro,ironispuldarooficial,1.0
EMOCIONADO ❤️‍🔥,thewoodpuboficial,0.0
LER - Festival do Leitor,blessboutiquec,0.0
Sargento Alan,blogueirasnegras,0.0
Filmes and Séries,sitefamososetv,0.0
Revista Afirmativa,alexdemadureira,0.0
Tiago Zilli,azmelo,0.0
Richard Alvez,richardalvezz,1.0
Amiel Vieira,ointersexo,1.0
Paramount Co Brasil,paramountcobr,1.0
Receitas Saúdaveis,receitassaudaveis_pro,1.0
Nutrição corpo e mente 🤍,michelblois,0.0
Agora Europa,afernandaguima,0.0
Boa Diversão,boadiversao,1.0
POHA MACHO!,pohamacho,1.0
Aliança Bíblica Univ.do Brasil,abpbrasil,0.0
Maikon Marquez | Imóveis,expolog,0.0
Esportes Jaguariúna,sylviamoreira,0.0
Terraço Shopping,terracoshopping,1.0
MarceloEC,bareesporteclube,0.0
Lucas Andrade,bolsonaroapoio,0.0
Douglas Premasi,carsforsale_oficial,0.0
carol delgado 💩,soucaroldelgado,1.0
Márcio Chagas,escoladebelezaivansantos,0.0
"🇧🇷Bia Kicis, Brasil!🇧🇷",biakicisbrasil,1.0
Abrahão Jesus de Souza,maurosouza,0.0
Portal CN7,fontepb,0.0
Roberta Di Angellis 🎙,robertadiangellis,1.0
Central Jorge Barcelos ®,centraljorgebarcelos,1.0
Delegado Eduardo Boigues,delegadoboigues,1.0
DAN BARBER,danibarbalho,0.0
Alcione,seinfra_mg,0.0
Fabricio Pablo Roldao,evanfabricioroldao,1.0
Bruninha,bru_venturin,1.0
DJ Mag Brasil,djmagbr,1.0
Roberto Silva,flaviomacielandrade,0.0
Sóstenes Cavalcante,sezarcavalcante,0.0
Brother's Trips ✌🏽,hermescfernandes,0.0
Sergio Santana,sergiosantanapl,1.0
Prefeitura Municipal de Domingos Martins,prefeituradomingosmartins,1.0
"Jacutinga Notícias | Guareí, Itapetininga e região",jacutinganoticias,1.0
Giordanna Mano,thannilloaraujonptv,0.0
Georgiana Góes,casa9gastronomia,0.0
Prefeitura de Piracicaba,prefeiturapiracaia,0.0
𝘽𝙤𝙡𝙨𝙤𝙢𝙞𝙘𝙤,bolsomoto,0.0
Edson Marcusso,rinaldojuniorpe,0.0
Paulo Brusqui,pbrusqui,1.0
Prefeitura de Poços de Caldas,bioposture,0.0
Prefeitura de Linhares | Espírito Santo,prefeituradelinhares,1.0
Luiz Carlos Silva,boraluiz,1.0
LUNA ROSA🌙,marcos.sa.br,0.0
"Prof.Dr.Felipe Donatto, PhD MSc",drfelipedonatto,1.0
portalalessandroguerra,nossosorixas,0.0
NIRVANA INCENSO NATURAL,cvrangel,0.0
Desafio Vale Europeu de MTB,desafioestacoes,1.0
Fabricia Alcântara - Pessoal,gcnnet,0.0
Dr. Ricardo Dorr,ricardodornemann,0.0
ROBSON MIRANDA OFICIAL,pedromirandaoficial,0.0
José Rodrigues Lemos,professorlemos,1.0
Josimar Maranhãozinho,josimarmaranhaozinho,1.0
Massa FM Maringá 92.3,redemassamaringa,0.0
Histórias e Culturas Indígenas na Educação,historiaseculturasindigenas,1.0
PatriotasRR,patriotasb,0.0
Rodrigo Lorenzoni,rodrigoonie,0.0
Ruy Fonseca 🇧🇷,ruyfonseca,1.0
Alex Tseng,alextsengoficial,1.0
(Fé)ministras ®,qgfeminista,0.0
One Motors,riquinhasl,0.0
Lia Faria | Nutricionista CP. 2323N,anabravo.nutricionista,0.0
Rafaella Monnerat,rafaelluraonline,0.0
Deputado Alex Madureira,alexdemadureira,1.0
Reserva Feita Viagens®,deputadobacelar,0.0
Aree Vanessa | Vida ReaL,caiooskhon,0.0
🇾🇪MASSA SOBERANA OFICIAL 🇾🇪,massasoberanaofc,1.0
Rio de Paz,dripaz,0.0
Cinemundo,cinemundo.pt,1.0
Zé Paulo Becker,beatrizcaminha,0.0
Upiara Online,upiaraonline,1.0
Tinta-da-China Brasil,iavancabrasil,0.0
Gysa Santana Repórter,carlaakotirene,0.0
Curso Palestra Gratuita,cursopalestragratuita,1.0
Fran Barreto,emporiosantamaria,0.0
PORTAL BABADOS,portalbabados,1.0
Sil Cunha 🌙,maedosboys,1.0
SAJ NOTÍCIAS.COM,stjnoticias,0.0
👽    MARCELO BBOY   👽,kayocesar,0.0
Guilherme Silva Trucco,camaradinho_silva,1.0
Lalo Oliveira,tvdopovominas,0.0
Cristian Zandoná Criveletto,cristian.criveletto,1.0
Elizeu Nascimento,elizeunascimentomt,1.0
TRIBUNA DO VALE,nathaliadovaleoficial,0.0
Caio Bars,caio.mss,0.0
JC / PB,jornalcidade,0.0
AMANTES DE VAQUEJADA,clubedetirobh,0.0
Dicas De Emagrecimento 🥝,romaoescapamentos,0.0
I a n  M æ n f e l d,biamanfredini,0.0
Figueirense FC,figueiralaser,0.0
Senador Laércio,laerciosergipe,1.0
Notícias de Caruaru e região,cida_fisio,0.0
Vereador Daniel Antunes,dieguantunes,0.0
"Gerardo Bastos | Pneus, Peças e Serviços",emporiobuchmann,0.0
Betho Ieesus,bethoieesus,1.0
Patricia Alonso Advogada,sarapatriciaveloso,0.0
Osni Cardoso,drautopecasoficial,0.0
DireitaParaibanaOficial ®,direitaarapiraca,0.0
MPW Viagens e Turismo,abraaoferreirapropagandas,0.0
ALLEGRO,nill_jr,0.0
Bahia Comenta,bahiacomentaoficial,1.0
Francisco Cepeda,franciscocepeda,1.0
Tribunal Superior do Trabalho,tsejus,0.0
Só que não,soquenao.jux,1.0
Perkal Chevrolet Dourados,perkalchevroletdourados,1.0
Alexandra Gurgel,ringlightbrasiloficial,0.0
Blog Barreiros Esta é a Cidade,toptripadventure,0.0
DAN BARBER,vivimottapcb,0.0
Marcio Fly,megainfo.oficial,0.0
Outra Saúde,outra.saude,1.0
Central de Notícias,centraldasnoticiass,0.0
Portal TupãCity,tupacity_oficial,1.0
Lelinho Lopes,elisiolopesjr,0.0
Renato Gomes,ptrenatosimoes,0.0
São Caetano Digital,saocaetanodosul,1.0
Professor Ayres Barros,ayresbarros,1.0
Worlld Brasília,worlldbrasilia,1.0
Felipe Villela,felipebvillela,1.0
Márcio Colombo,darita_gravata,0.0
Babados,doutoramarcela,0.0
Danielle Bittencourt,nzinbrazil,0.0
Blog do Michelitos,michelitos79,1.0
FONTE,fontelvoficial,1.0
Rosana Valle,elianaovalleoficial,0.0
Washington Alves,prwellingtonalves,0.0
Geovanne Santos,queridaporelas,0.0
Linhas do Sul,evaldomacarrao,0.0
Peaga,sonhosdeleticia,0.0
L A R I S S A 🦊 DJ,eudavidcerqueira,0.0
SPOTTED UFRJ,topphoneuk,0.0
Gabriel Martins,mbcf.bcn,0.0
Mônica Guimarães,monicaguimaraes,1.0
Tropicália Viva,tropicalnissanpara,0.0
MARCI_BELNIACKI🌱,grandhotelguaruja,0.0
Otoni de Paula,priscilaobaci,0.0
Gilmar da Cruz,gilmardacruzms,1.0
MEDsimple,vidasimples,0.0
Rebeca Atacarejo,bretasatacarejo.go,0.0
Banda Cipó Cravo,bandacipocravo,1.0
Keinha Jesus,yurgantattoo,0.0
AGÔ • Bar da Encruza,ago_bardaencruza,1.0
Taty Zona Norte São Paulo ZN SP,zonanorte_sp,1.0
Palhoça Mil Grau,palhocamilgrauoficial,1.0
Printa e Manda 🚀 Prints | memes | frases,printeiemandei,1.0
Smart Things - Smartwatch ❤️,martins,0.0
Henrique Rojas,rickrojas,1.0
Jessica Crusco de Queiroz,jessica.crusco,1.0
O mundo segundo Ana Roxo,mundo_amar,0.0
Daniela Barbalho,marciotozen,0.0
Bella Gonçalves,mariodutrapereira,0.0
Parmera News,parawebnews,0.0
Alexia Twister,alexiatwister,1.0
Sobre babado,sobrebabado,1.0
Patrocinio Online,patrocinio_online,1.0
brutusparty,editorajurua,0.0
Correio Da Manhã,diariodamanhaoficial,0.0
Na Nossa Rede (NNR),na.nossa.rede,1.0
Tadeu Kaçula,nahoum.oficial,0.0
Josival Meneses DE Souza,jeannoticiasoficial,1.0
Charles Santos,caroline_santos,0.0
BＡＲＲＯ,barretto,0.0
Lafaiete Notícias,lafaietenoticias,1.0
Achadinho CG - DICAS E CUPONS DE DESCONTO,monalizamedeiros_,1.0
𝙀𝙡𝙫𝙞𝙨 𝙋𝙖𝙗𝙡𝙤,elvispabllo,1.0
Mya Kids - Atacado🎀,myakids_,1.0
Márcio Cabeça,grupobandrs,0.0
Casa do Cigano,conseerrado,0.0
Cidade Hoje,cidadehoje,1.0
Sâmia Bomfim,camila_bomfim_,0.0
Jeje Cricri,jeje_cricri,1.0
Fretefy Sistema de Logística,fenapef_oficial,0.0
Claudemir Laureano,claudiamanzooficial,0.0
Royal Trudel,tvcidadeverde,0.0
Nelinho Freitas,patriaconservadorabr,0.0
Xaxado Novo,fatonovo,0.0
Portal GCN,dicananet,0.0
Murillo Rota,sudoestedoestado,0.0
Jefferson - Geosaude,jefferson_geosaude,1.0
Jessuel Queiroz,dandarapagu,0.0
Santa Portal,estrelanauticaservicos,0.0
Karine Lima CP,karinelimacp,1.0
José Tenório,portaldiariodoaco,0.0
Conceito em Produtos Apple ,iphone.brasilsp,1.0
Fausto Santos Jr.,fastframe,0.0
As Mineirinhas Andréia Prado Sandra e Andreia,sinceronaoficiall,0.0
CENTRAL DE RAP🔥,centralterapia,0.0
Requião Filho,drjuliofilho,0.0
Osvaldo Assis,trucaopenaestrada,0.0
Classificados Trucadão,classificadostrucadao,1.0
Contra censura,contrasensura,0.0
Direita Minas - Pará de Minas,direitaminas,0.0
Dani Tatim,dojeitodani,1.0
Wellington do Curso #VozDoPovo,wellington_tieso,0.0
IBCC Oncologia,republicanos10nacamara,0.0
Botafogo F.R.,botafogo,1.0
Ivanete Silva,ivanetesilvarj,1.0
Secretaria da Saúde de Palmas,sesmupalmas,0.0
Antonia Cariongo,antoniacariongo,1.0
Ministério Público de Minas Gerais,mpmg.oficial,1.0
Ricardo Almeida,sabedoria.sistemica_,0.0
Clinica Medica da Trofa,clinicamedicadatrofa,1.0
Carcalaion | Fortaleza Basquete Cearense,fortalezabasquetecearense,1.0
Nilton César Pereira Moreira,cesinhavereador,1.0
Douglas Martins,douglasmagno,0.0
Guilherme Madeira,madureiraec,0.0
Willames ArteGrau🥋,bruna_amarantedasilva,0.0
Raquel Lyra,o_bairrista,0.0
Oscar Filho,diosmarfilho,0.0
Conecta Corinto,octaciano,0.0
Sion Produções,grandeonossodeus_,0.0
Amapá Garden Shopping,roraimagardenshopping,0.0
Prof Carlos Teixeira,drlucasteixeira,0.0
Prefeitura de Teresópolis,prefeiturateresopolis,1.0
Jornal do Bairro Castelo,watchtime.assistenciatecnica,0.0
Universidade Federal de Pernambuco,ufpe.oficial,1.0
Dermafórmula | Farmácia de Manipulação,formula_oficinal,0.0
Jornal Correio Livre,correio_livre,1.0
Ney100limites,loja100limites,0.0
Vitor Naressi,vitoriasreis_,0.0
Wolfgang Menke,movente,0.0
MAIS QUE CANÇÕES MUSIC®,maisdecristomusic,0.0
OsPingosnosisoficial,pingonosiss,1.0
Nathizael Gonçalves,gadyelgoncalves,0.0
AGORA MT,agoraame,0.0
PatriotasRR,patriotasrr,1.0
GOSSIP DO DIA,gossipdodia,1.0
Instituto Federal do Maranhão,ifma.oficial,1.0
Sorriso FM,deputadoeduardocunha,0.0
Zap Viva,zapviva_oficial,1.0
Louzan Illustrations,louzanillustrations,1.0
Pedro Kemp,dep.pedrokemp,1.0
@ro_speck,_lula.presidente_,1.0
Conservadorismo Floripa,conservadorismofloripa,1.0
𝗩𝗶𝗿𝗲𝗶 𝗠𝗮̃𝗲,vireimaae,1.0
Universidade de Araraquara,minutohaole,0.0
Dona Joaninha Brecho Infantil,enfdaviapostolo,0.0
Danilo Augusto,daniloaugustho,1.0
Clarice Cassab,clarissa_braz,0.0
frases de cria🎭☯️💸,frasees_de_inspiracao,0.0
Flávia Nantes | Gestão Odontológica,herberlh,0.0
As Mina Na História,aventurasnahistoria,0.0
Luana Dias,anaadireal,0.0
Portal Pacujá News,lulademocracia,0.0
João Neto Pegadão,joaonetopegadao,1.0
Esperando Busão,superandolupus,0.0
Marcos Zurck,carlosturck,0.0
Museu de Arte do Rio,museudeartedorio,1.0
Embaixada da Rússia no Brasil,rafaelmonteiroficial,0.0
E. C Taboão/Magnus ✨27🎗,brfutfeminino,0.0
Meu Pedacinho | Roupa de Bebê,passinhos_baby,0.0
Ney100limites,walbervirgolino,0.0
Lux,revistaufo,0.0
Associação Direita Unida  🇧🇷,duck_sp,0.0
AF5 MOTORS,af5motors,1.0
Cultura FM & TVC HD,marcoscarioca,0.0
Pedro Ferreira,preraldoferreira,0.0
Calçados Infantis | Brasília-DF,sapatariakids_,1.0
IEQ Clementino,laboratoriocellulamater,0.0
weltonroberto,portalporque,0.0
Jornal Terceira Visão Valinhos,jornaleiria,0.0
Portal de Comunicação Ubuntu Notícias,casadosanjos,0.0
Turbine Suas Milhas Aéreas,turbinesuasmilhas,1.0
Tadeu Di Pietro,andredizero,0.0
Piloto PRO | Youtube,diegofaustino68,1.0
"Hugo, Fundador 🇧🇷🇫🇷🇮🇱🇻🇦",robonarooficial,0.0
Wildison Mendes Junior,drwilsonmendesjr,0.0
Eduardo Sales Filho,traiaveiaoficial,0.0
Rodrigo Martins,martins,0.0
NORA,aur______,0.0
Luh Borges | Psicopedagogo,luccianohenriqueborges,1.0
Cesar Aniceto | O DESEMPREGADO,odesempregado.oficial,1.0
UFP Universal,ufp_universal,1.0
DAVI DO SAMBA,odavidrosa,0.0
IBPAD,ibpad,1.0
Frutydellys Bauru,drvictorteixeira,0.0
VGBR OFICIAL,ufvbroficial,0.0
S Λ N,sanboate,1.0
Carlos Alberto Laux Guillen,kakalaux,1.0
BPro - Academia,dra.catiajat,0.0
Achei RN,achei.coerente,0.0
Cultura Prudente,culturabasquete,0.0
MFJ AUTO CENTER PNEUS E PEÇAS🛠,jornaldocariri,0.0
Rafa César,fernando,0.0
Shopping Pátio Paulista,patiopaulistashopping,1.0
Loja Império,lojaimperioparanavai,1.0
Sistema Faeg Senar,sistemafaepa,0.0
Valter Miranda,valter.raiol2016,1.0
Moviecom Cinemas,moviecomcinemas,1.0
Café Supremme,cafesupremme,1.0
Cervejaria Quinta do Malte,quintadomalte,1.0
Relógios de Fábrica,jo.maededois,0.0
Ceres Silva,coronelsilvane,0.0
Isis Brazil Paiva,flaviadurante,0.0
Fernando Marcato,marcatofernando,1.0
Talita Gonçalves,mikeytwiceasnice,0.0
Danilo Bastos,danilogbastos,1.0
Bárbara Cruz,unicesumaroficial,0.0
Jair Messias Bolsonaro 2️⃣2️⃣🇧🇷,pspdistritofederal73,0.0
Suíca,shirley_bussines,0.0
Pelada dos Amigos,dicasdosamigosrp,0.0
Vet School São Paulo,valsportsofc,0.0
Luan Frank,brunodarosagari,0.0
Cintia Monjardim,cintiapaes,0.0
Thiago Coqueiro,coqueiropcb,1.0
Paulo Mario Martins,paulomario,1.0
Ateliê Leilane Varandas - LV Petit,acmnetooficial,0.0
Focustt,reginaldolopesmg,0.0
Associação Dança Cariri ADC,adcdancacariri,1.0
Pull-Ga Jeans,ademirlara,0.0
Gustavo Miranda,gustmirands,1.0
JK Outlet,oralmedlondrina,0.0
@Brasil_news_oficial,brotasnewsoficial,0.0
Zé Henrique,zehenriquepi,1.0
Rogério Arraial do Cabo,sirlene_adriana_,0.0
Miami Ad School Brasil (M.AD SCHOOL BR),miamiadschoolbr,1.0
Alberto Ricardo Präss,albertopmourao,0.0
Amanda Bryant/Bolos e doces,carlosmessalla,0.0
Markos Zaurelio,babaloodiario,0.0
"Talu🧡 Mesa posta, Decoração, Presentes, Receitas e afeto.",hometalu,1.0
IAGO • O DOUTOR,diariodolitoral,0.0
Danniel Librelon,danniellibrelonrj,1.0
JESUS É O CAMINHO,kpopnews2,0.0
Ivan Mattos,servierdobrasil,0.0
Nathália Costa Rocha,nathcrocha,1.0
Rio Ave FC,criavel,0.0
Teatro Oficina Uzyna Uzona,oficinauzynauzona,1.0
Site Ururau Notícias,ururaunoticias,1.0
Sullato Micros e Vans,panttymello,0.0
Vilmar Lourenço Adv,passoapasso.ctba,0.0
Web Rádio Club 92,johnoliveroficial,0.0
Ceará Sporting Club,cearasc,1.0
SJP ORDINÁRIO,hjordinario,0.0
Timão Minas®,triominas,0.0
SHOPPING DA UTILIDADE,shoppingdautilidadeoficial,1.0
PT Tatuí ★,pttatui,1.0
Coren-SP,villarecreio,0.0
Richard Rasmussen,ohartes,0.0
Igreja Adventista do 7° Dia,iasdcentralbh,1.0
Mensagem de Lisboa,goatbr,0.0
Jornal da Orla,jornal_agora,0.0
